"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"2B","750,000",50,55,1000001,3500001,0.768,0.772
"CW",1,"2B","750,000",50,55,3500001,5500001,0.883,0.867
"CW",1,"2B","750,000",50,55,5500001,10000001,1.013,0.986
"CW",1,"2B","750,000",50,55,10000001,2147483647,1.222,1.177
"CW",1,"2B","750,000",55,60,0,1000001,0,0
"CW",1,"2B","750,000",55,60,1000001,3500001,0.772,0.78
"CW",1,"2B","750,000",55,60,3500001,5500001,0.867,0.855
"CW",1,"2B","750,000",55,60,5500001,10000001,0.986,0.963
"CW",1,"2B","750,000",55,60,10000001,2147483647,1.177,1.137
"CW",1,"2B","750,000",60,65,0,1000001,0,0
"CW",1,"2B","750,000",60,65,1000001,3500001,0.78,0.793
"CW",1,"2B","750,000",60,65,3500001,5500001,0.855,0.847
"CW",1,"2B","750,000",60,65,5500001,10000001,0.963,0.943
"CW",1,"2B","750,000",60,65,10000001,2147483647,1.137,1.104
"CW",1,"2B","750,000",65,70,0,1000001,0,0
"CW",1,"2B","750,000",65,70,1000001,3500001,0.793,0.811
"CW",1,"2B","750,000",65,70,3500001,5500001,0.847,0.843
"CW",1,"2B","750,000",65,70,5500001,10000001,0.943,0.928
"CW",1,"2B","750,000",65,70,10000001,2147483647,1.104,1.077
"CW",1,"2B","750,000",70,75,0,1000001,0,0
"CW",1,"2B","750,000",70,75,1000001,3500001,0.811,0.842
"CW",1,"2B","750,000",70,75,3500001,5500001,0.843,0.847
"CW",1,"2B","750,000",70,75,5500001,10000001,0.928,0.918
"CW",1,"2B","750,000",70,75,10000001,2147483647,1.077,1.053
"CW",1,"2B","750,000",75,2147483647,0,1000001,0,0
"CW",1,"2B","750,000",75,2147483647,1000001,3500001,0.842,0.842
"CW",1,"2B","750,000",75,2147483647,3500001,5500001,0.847,0.847
"CW",1,"2B","750,000",75,2147483647,5500001,10000001,0.918,0.918
"CW",1,"2B","750,000",75,2147483647,10000001,2147483647,1.053,1.053
"CW",1,"3A","750,000",1,2,0,1000001,0.8,0.84
"CW",1,"3A","750,000",1,2,1000001,3500001,0.88,0.92
"CW",1,"3A","750,000",1,2,3500001,5500001,1.36,1.36
"CW",1,"3A","750,000",1,2,5500001,10000001,1.92,1.84
"CW",1,"3A","750,000",1,2,10000001,2147483647,3.12,2.92
"CW",1,"3A","750,000",2,3,0,1000001,0.84,0.827
"CW",1,"3A","750,000",2,3,1000001,3500001,0.92,0.907
"CW",1,"3A","750,000",2,3,3500001,5500001,1.36,1.333
"CW",1,"3A","750,000",2,3,5500001,10000001,1.84,1.787
"CW",1,"3A","750,000",2,3,10000001,2147483647,2.92,2.8
"CW",1,"3A","750,000",3,4,0,1000001,0.827,0.84
"CW",1,"3A","750,000",3,4,1000001,3500001,0.907,0.88
"CW",1,"3A","750,000",3,4,3500001,5500001,1.333,1.3
"CW",1,"3A","750,000",3,4,5500001,10000001,1.787,1.76
"CW",1,"3A","750,000",3,4,10000001,2147483647,2.8,2.68
"CW",1,"3A","750,000",4,5,0,1000001,0.84,0.832
"CW",1,"3A","750,000",4,5,1000001,3500001,0.88,0.88
"CW",1,"3A","750,000",4,5,3500001,5500001,1.3,1.296
"CW",1,"3A","750,000",4,5,5500001,10000001,1.76,1.712
"CW",1,"3A","750,000",4,5,10000001,2147483647,2.68,2.576
"CW",1,"3A","750,000",5,10,0,1000001,0.832,0.784
"CW",1,"3A","750,000",5,10,1000001,3500001,0.88,0.848
