"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"3A","1,000,000",2,3,0,1000001,0,0
"CW",1,"3A","1,000,000",3,4,0,1000001,0,0
"CW",1,"3A","1,000,000",4,5,0,1000001,0,0
"CW",1,"3A","1,000,000",5,10,0,1000001,0,0
"CW",1,"3A","1,000,000",10,15,0,1000001,0,0
"CW",1,"3A","1,000,000",15,20,0,1000001,0,0
"CW",1,"3A","1,000,000",20,25,0,1000001,0,0
"CW",1,"3A","1,000,000",25,30,0,1000001,0,0
"CW",1,"3A","1,000,000",30,35,0,1000001,0,0
"CW",1,"3A","1,000,000",35,40,0,1000001,0,0
"CW",1,"3A","1,000,000",40,45,0,1000001,0,0
"CW",1,"3A","1,000,000",45,50,0,1000001,0,0
"CW",1,"3A","1,000,000",50,55,0,1000001,0,0
"CW",1,"3A","1,000,000",55,60,0,1000001,0,0
"CW",1,"3A","1,000,000",60,65,0,1000001,0,0
"CW",1,"3A","1,000,000",65,70,0,1000001,0,0
"CW",1,"3A","1,000,000",70,75,0,1000001,0,0
"CW",1,"3A","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"3A","1,000,000",1,2,0,1000001,0,0
"CW",2,"3A","1,000,000",2,3,0,1000001,0,0
"CW",2,"3A","1,000,000",3,4,0,1000001,0,0
"CW",2,"3A","1,000,000",4,5,0,1000001,0,0
"CW",2,"3A","1,000,000",5,10,0,1000001,0,0
"CW",2,"3A","1,000,000",10,15,0,1000001,0,0
"CW",2,"3A","1,000,000",15,20,0,1000001,0,0
"CW",2,"3A","1,000,000",20,25,0,1000001,0,0
"CW",2,"3A","1,000,000",25,30,0,1000001,0,0
"CW",2,"3A","1,000,000",30,35,0,1000001,0,0
"CW",2,"3A","1,000,000",35,40,0,1000001,0,0
"CW",2,"3A","1,000,000",40,45,0,1000001,0,0
"CW",2,"3A","1,000,000",45,50,0,1000001,0,0
"CW",2,"3A","1,000,000",50,55,0,1000001,0,0
"CW",2,"3A","1,000,000",55,60,0,1000001,0,0
"CW",2,"3A","1,000,000",60,65,0,1000001,0,0
"CW",2,"3A","1,000,000",65,70,0,1000001,0,0
"CW",2,"3A","1,000,000",70,75,0,1000001,0,0
"CW",2,"3A","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"3A","1,000,000",1,2,0,1000001,0,0
"CW",3,"3A","1,000,000",2,3,0,1000001,0,0
"CW",3,"3A","1,000,000",3,4,0,1000001,0,0
"CW",3,"3A","1,000,000",4,5,0,1000001,0,0
"CW",3,"3A","1,000,000",5,10,0,1000001,0,0
"CW",3,"3A","1,000,000",10,15,0,1000001,0,0
"CW",3,"3A","1,000,000",15,20,0,1000001,0,0
"CW",3,"3A","1,000,000",20,25,0,1000001,0,0
"CW",3,"3A","1,000,000",25,30,0,1000001,0,0
"CW",3,"3A","1,000,000",30,35,0,1000001,0,0
"CW",3,"3A","1,000,000",35,40,0,1000001,0,0
"CW",3,"3A","1,000,000",40,45,0,1000001,0,0
"CW",3,"3A","1,000,000",45,50,0,1000001,0,0
"CW",3,"3A","1,000,000",50,55,0,1000001,0,0
"CW",3,"3A","1,000,000",55,60,0,1000001,0,0
"CW",3,"3A","1,000,000",60,65,0,1000001,0,0
"CW",3,"3A","1,000,000",65,70,0,1000001,0,0
"CW",3,"3A","1,000,000",70,75,0,1000001,0,0
"CW",3,"3A","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"4A","1,000,000",1,2,0,1000001,0,0
"CW",1,"4A","1,000,000",2,3,0,1000001,0,0
"CW",1,"4A","1,000,000",3,4,0,1000001,0,0
"CW",1,"4A","1,000,000",4,5,0,1000001,0,0
"CW",1,"4A","1,000,000",5,10,0,1000001,0,0
"CW",1,"4A","1,000,000",10,15,0,1000001,0,0
"CW",1,"4A","1,000,000",15,20,0,1000001,0,0
"CW",1,"4A","1,000,000",20,25,0,1000001,0,0
"CW",1,"4A","1,000,000",25,30,0,1000001,0,0
"CW",1,"4A","1,000,000",30,35,0,1000001,0,0
"CW",1,"4A","1,000,000",35,40,0,1000001,0,0
"CW",1,"4A","1,000,000",40,45,0,1000001,0,0
"CW",1,"4A","1,000,000",45,50,0,1000001,0,0
"CW",1,"4A","1,000,000",50,55,0,1000001,0,0
"CW",1,"4A","1,000,000",55,60,0,1000001,0,0
"CW",1,"4A","1,000,000",60,65,0,1000001,0,0
"CW",1,"4A","1,000,000",65,70,0,1000001,0,0
"CW",1,"4A","1,000,000",70,75,0,1000001,0,0
"CW",1,"4A","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"4A","1,000,000",1,2,0,1000001,0,0
"CW",2,"4A","1,000,000",2,3,0,1000001,0,0
"CW",2,"4A","1,000,000",3,4,0,1000001,0,0
"CW",2,"4A","1,000,000",4,5,0,1000001,0,0
"CW",2,"4A","1,000,000",5,10,0,1000001,0,0
"CW",2,"4A","1,000,000",10,15,0,1000001,0,0
"CW",2,"4A","1,000,000",15,20,0,1000001,0,0
"CW",2,"4A","1,000,000",20,25,0,1000001,0,0
"CW",2,"4A","1,000,000",25,30,0,1000001,0,0
"CW",2,"4A","1,000,000",30,35,0,1000001,0,0
"CW",2,"4A","1,000,000",35,40,0,1000001,0,0
"CW",2,"4A","1,000,000",40,45,0,1000001,0,0
"CW",2,"4A","1,000,000",45,50,0,1000001,0,0
"CW",2,"4A","1,000,000",50,55,0,1000001,0,0
"CW",2,"4A","1,000,000",55,60,0,1000001,0,0
"CW",2,"4A","1,000,000",60,65,0,1000001,0,0
"CW",2,"4A","1,000,000",65,70,0,1000001,0,0
"CW",2,"4A","1,000,000",70,75,0,1000001,0,0
"CW",2,"4A","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"4A","1,000,000",1,2,0,1000001,0,0
"CW",3,"4A","1,000,000",2,3,0,1000001,0,0
"CW",3,"4A","1,000,000",3,4,0,1000001,0,0
"CW",3,"4A","1,000,000",4,5,0,1000001,0,0
"CW",3,"4A","1,000,000",5,10,0,1000001,0,0
"CW",3,"4A","1,000,000",10,15,0,1000001,0,0
"CW",3,"4A","1,000,000",15,20,0,1000001,0,0
"CW",3,"4A","1,000,000",20,25,0,1000001,0,0
"CW",3,"4A","1,000,000",25,30,0,1000001,0,0
"CW",3,"4A","1,000,000",30,35,0,1000001,0,0
"CW",3,"4A","1,000,000",35,40,0,1000001,0,0
"CW",3,"4A","1,000,000",40,45,0,1000001,0,0
"CW",3,"4A","1,000,000",45,50,0,1000001,0,0
"CW",3,"4A","1,000,000",50,55,0,1000001,0,0
"CW",3,"4A","1,000,000",55,60,0,1000001,0,0
"CW",3,"4A","1,000,000",60,65,0,1000001,0,0
"CW",3,"4A","1,000,000",65,70,0,1000001,0,0
"CW",3,"4A","1,000,000",70,75,0,1000001,0,0
"CW",3,"4A","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"4C","1,000,000",1,2,0,1000001,0,0
"CW",1,"4C","1,000,000",2,3,0,1000001,0,0
"CW",1,"4C","1,000,000",3,4,0,1000001,0,0
"CW",1,"4C","1,000,000",4,5,0,1000001,0,0
"CW",1,"4C","1,000,000",5,10,0,1000001,0,0
"CW",1,"4C","1,000,000",10,15,0,1000001,0,0
"CW",1,"4C","1,000,000",15,20,0,1000001,0,0
"CW",1,"4C","1,000,000",20,25,0,1000001,0,0
"CW",1,"4C","1,000,000",25,30,0,1000001,0,0
"CW",1,"4C","1,000,000",30,35,0,1000001,0,0
"CW",1,"4C","1,000,000",35,40,0,1000001,0,0
"CW",1,"4C","1,000,000",40,45,0,1000001,0,0
"CW",1,"4C","1,000,000",45,50,0,1000001,0,0
"CW",1,"4C","1,000,000",50,55,0,1000001,0,0
"CW",1,"4C","1,000,000",55,60,0,1000001,0,0
"CW",1,"4C","1,000,000",60,65,0,1000001,0,0
"CW",1,"4C","1,000,000",65,70,0,1000001,0,0
"CW",1,"4C","1,000,000",70,75,0,1000001,0,0
"CW",1,"4C","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"4C","1,000,000",1,2,0,1000001,0,0
"CW",2,"4C","1,000,000",2,3,0,1000001,0,0
"CW",2,"4C","1,000,000",3,4,0,1000001,0,0
"CW",2,"4C","1,000,000",4,5,0,1000001,0,0
"CW",2,"4C","1,000,000",5,10,0,1000001,0,0
"CW",2,"4C","1,000,000",10,15,0,1000001,0,0
"CW",2,"4C","1,000,000",15,20,0,1000001,0,0
"CW",2,"4C","1,000,000",20,25,0,1000001,0,0
"CW",2,"4C","1,000,000",25,30,0,1000001,0,0
"CW",2,"4C","1,000,000",30,35,0,1000001,0,0
"CW",2,"4C","1,000,000",35,40,0,1000001,0,0
"CW",2,"4C","1,000,000",40,45,0,1000001,0,0
"CW",2,"4C","1,000,000",45,50,0,1000001,0,0
"CW",2,"4C","1,000,000",50,55,0,1000001,0,0
"CW",2,"4C","1,000,000",55,60,0,1000001,0,0
"CW",2,"4C","1,000,000",60,65,0,1000001,0,0
"CW",2,"4C","1,000,000",65,70,0,1000001,0,0
"CW",2,"4C","1,000,000",70,75,0,1000001,0,0
"CW",2,"4C","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"4C","1,000,000",1,2,0,1000001,0,0
"CW",3,"4C","1,000,000",2,3,0,1000001,0,0
"CW",3,"4C","1,000,000",3,4,0,1000001,0,0
"CW",3,"4C","1,000,000",4,5,0,1000001,0,0
"CW",3,"4C","1,000,000",5,10,0,1000001,0,0
"CW",3,"4C","1,000,000",10,15,0,1000001,0,0
"CW",3,"4C","1,000,000",15,20,0,1000001,0,0
"CW",3,"4C","1,000,000",20,25,0,1000001,0,0
"CW",3,"4C","1,000,000",25,30,0,1000001,0,0
"CW",3,"4C","1,000,000",30,35,0,1000001,0,0
"CW",3,"4C","1,000,000",35,40,0,1000001,0,0
"CW",3,"4C","1,000,000",40,45,0,1000001,0,0
"CW",3,"4C","1,000,000",45,50,0,1000001,0,0
"CW",3,"4C","1,000,000",50,55,0,1000001,0,0
"CW",3,"4C","1,000,000",55,60,0,1000001,0,0
"CW",3,"4C","1,000,000",60,65,0,1000001,0,0
"CW",3,"4C","1,000,000",65,70,0,1000001,0,0
"CW",3,"4C","1,000,000",70,75,0,1000001,0,0
"CW",3,"4C","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"4D","1,000,000",1,2,0,1000001,0,0
"CW",1,"4D","1,000,000",2,3,0,1000001,0,0
"CW",1,"4D","1,000,000",3,4,0,1000001,0,0
"CW",1,"4D","1,000,000",4,5,0,1000001,0,0
"CW",1,"4D","1,000,000",5,10,0,1000001,0,0
"CW",1,"4D","1,000,000",10,15,0,1000001,0,0
"CW",1,"4D","1,000,000",15,20,0,1000001,0,0
"CW",1,"4D","1,000,000",20,25,0,1000001,0,0
"CW",1,"4D","1,000,000",25,30,0,1000001,0,0
"CW",1,"4D","1,000,000",30,35,0,1000001,0,0
"CW",1,"4D","1,000,000",35,40,0,1000001,0,0
"CW",1,"4D","1,000,000",40,45,0,1000001,0,0
"CW",1,"4D","1,000,000",45,50,0,1000001,0,0
"CW",1,"4D","1,000,000",50,55,0,1000001,0,0
"CW",1,"4D","1,000,000",55,60,0,1000001,0,0
"CW",1,"4D","1,000,000",60,65,0,1000001,0,0
"CW",1,"4D","1,000,000",65,70,0,1000001,0,0
"CW",1,"4D","1,000,000",70,75,0,1000001,0,0
"CW",1,"4D","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"4D","1,000,000",1,2,0,1000001,0,0
"CW",2,"4D","1,000,000",2,3,0,1000001,0,0
"CW",2,"4D","1,000,000",3,4,0,1000001,0,0
"CW",2,"4D","1,000,000",4,5,0,1000001,0,0
"CW",2,"4D","1,000,000",5,10,0,1000001,0,0
"CW",2,"4D","1,000,000",10,15,0,1000001,0,0
"CW",2,"4D","1,000,000",15,20,0,1000001,0,0
"CW",2,"4D","1,000,000",20,25,0,1000001,0,0
"CW",2,"4D","1,000,000",25,30,0,1000001,0,0
"CW",2,"4D","1,000,000",30,35,0,1000001,0,0
"CW",2,"4D","1,000,000",35,40,0,1000001,0,0
"CW",2,"4D","1,000,000",40,45,0,1000001,0,0
"CW",2,"4D","1,000,000",45,50,0,1000001,0,0
"CW",2,"4D","1,000,000",50,55,0,1000001,0,0
"CW",2,"4D","1,000,000",55,60,0,1000001,0,0
"CW",2,"4D","1,000,000",60,65,0,1000001,0,0
"CW",2,"4D","1,000,000",65,70,0,1000001,0,0
"CW",2,"4D","1,000,000",70,75,0,1000001,0,0
"CW",2,"4D","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"4D","1,000,000",1,2,0,1000001,0,0
"CW",3,"4D","1,000,000",2,3,0,1000001,0,0
"CW",3,"4D","1,000,000",3,4,0,1000001,0,0
"CW",3,"4D","1,000,000",4,5,0,1000001,0,0
"CW",3,"4D","1,000,000",5,10,0,1000001,0,0
"CW",3,"4D","1,000,000",10,15,0,1000001,0,0
"CW",3,"4D","1,000,000",15,20,0,1000001,0,0
"CW",3,"4D","1,000,000",20,25,0,1000001,0,0
"CW",3,"4D","1,000,000",25,30,0,1000001,0,0
"CW",3,"4D","1,000,000",30,35,0,1000001,0,0
"CW",3,"4D","1,000,000",35,40,0,1000001,0,0
"CW",3,"4D","1,000,000",40,45,0,1000001,0,0
"CW",3,"4D","1,000,000",45,50,0,1000001,0,0
"CW",3,"4D","1,000,000",50,55,0,1000001,0,0
"CW",3,"4D","1,000,000",55,60,0,1000001,0,0
"CW",3,"4D","1,000,000",60,65,0,1000001,0,0
"CW",3,"4D","1,000,000",65,70,0,1000001,0,0
"CW",3,"4D","1,000,000",70,75,0,1000001,0,0
"CW",3,"4D","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"5B","1,000,000",1,2,0,1000001,0,0
"CW",1,"5B","1,000,000",2,3,0,1000001,0,0
"CW",1,"5B","1,000,000",3,4,0,1000001,0,0
"CW",1,"5B","1,000,000",4,5,0,1000001,0,0
"CW",1,"5B","1,000,000",5,10,0,1000001,0,0
"CW",1,"5B","1,000,000",10,15,0,1000001,0,0
"CW",1,"5B","1,000,000",15,20,0,1000001,0,0
"CW",1,"5B","1,000,000",20,25,0,1000001,0,0
"CW",1,"5B","1,000,000",25,30,0,1000001,0,0
"CW",1,"5B","1,000,000",30,35,0,1000001,0,0
"CW",1,"5B","1,000,000",35,40,0,1000001,0,0
"CW",1,"5B","1,000,000",40,45,0,1000001,0,0
"CW",1,"5B","1,000,000",45,50,0,1000001,0,0
"CW",1,"5B","1,000,000",50,55,0,1000001,0,0
"CW",1,"5B","1,000,000",55,60,0,1000001,0,0
"CW",1,"5B","1,000,000",60,65,0,1000001,0,0
"CW",1,"5B","1,000,000",65,70,0,1000001,0,0
"CW",1,"5B","1,000,000",70,75,0,1000001,0,0
"CW",1,"5B","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"5B","1,000,000",1,2,0,1000001,0,0
"CW",2,"5B","1,000,000",2,3,0,1000001,0,0
"CW",2,"5B","1,000,000",3,4,0,1000001,0,0
"CW",2,"5B","1,000,000",4,5,0,1000001,0,0
"CW",2,"5B","1,000,000",5,10,0,1000001,0,0
"CW",2,"5B","1,000,000",10,15,0,1000001,0,0
"CW",2,"5B","1,000,000",15,20,0,1000001,0,0
"CW",2,"5B","1,000,000",20,25,0,1000001,0,0
"CW",2,"5B","1,000,000",25,30,0,1000001,0,0
"CW",2,"5B","1,000,000",30,35,0,1000001,0,0
"CW",2,"5B","1,000,000",35,40,0,1000001,0,0
"CW",2,"5B","1,000,000",40,45,0,1000001,0,0
"CW",2,"5B","1,000,000",45,50,0,1000001,0,0
"CW",2,"5B","1,000,000",50,55,0,1000001,0,0
"CW",2,"5B","1,000,000",55,60,0,1000001,0,0
"CW",2,"5B","1,000,000",60,65,0,1000001,0,0
"CW",2,"5B","1,000,000",65,70,0,1000001,0,0
"CW",2,"5B","1,000,000",70,75,0,1000001,0,0
"CW",2,"5B","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"5B","1,000,000",1,2,0,1000001,0,0
"CW",3,"5B","1,000,000",2,3,0,1000001,0,0
"CW",3,"5B","1,000,000",3,4,0,1000001,0,0
"CW",3,"5B","1,000,000",4,5,0,1000001,0,0
"CW",3,"5B","1,000,000",5,10,0,1000001,0,0
"CW",3,"5B","1,000,000",10,15,0,1000001,0,0
"CW",3,"5B","1,000,000",15,20,0,1000001,0,0
"CW",3,"5B","1,000,000",20,25,0,1000001,0,0
"CW",3,"5B","1,000,000",25,30,0,1000001,0,0
"CW",3,"5B","1,000,000",30,35,0,1000001,0,0
"CW",3,"5B","1,000,000",35,40,0,1000001,0,0
"CW",3,"5B","1,000,000",40,45,0,1000001,0,0
"CW",3,"5B","1,000,000",45,50,0,1000001,0,0
"CW",3,"5B","1,000,000",50,55,0,1000001,0,0
"CW",3,"5B","1,000,000",55,60,0,1000001,0,0
"CW",3,"5B","1,000,000",60,65,0,1000001,0,0
"CW",3,"5B","1,000,000",65,70,0,1000001,0,0
"CW",3,"5B","1,000,000",70,75,0,1000001,0,0
"CW",3,"5B","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"5C","1,000,000",1,2,0,1000001,0,0
"CW",1,"5C","1,000,000",2,3,0,1000001,0,0
"CW",1,"5C","1,000,000",3,4,0,1000001,0,0
"CW",1,"5C","1,000,000",4,5,0,1000001,0,0
"CW",1,"5C","1,000,000",5,10,0,1000001,0,0
"CW",1,"5C","1,000,000",10,15,0,1000001,0,0
"CW",1,"5C","1,000,000",15,20,0,1000001,0,0
"CW",1,"5C","1,000,000",20,25,0,1000001,0,0
"CW",1,"5C","1,000,000",25,30,0,1000001,0,0
"CW",1,"5C","1,000,000",30,35,0,1000001,0,0
"CW",1,"5C","1,000,000",35,40,0,1000001,0,0
"CW",1,"5C","1,000,000",40,45,0,1000001,0,0
"CW",1,"5C","1,000,000",45,50,0,1000001,0,0
"CW",1,"5C","1,000,000",50,55,0,1000001,0,0
"CW",1,"5C","1,000,000",55,60,0,1000001,0,0
"CW",1,"5C","1,000,000",60,65,0,1000001,0,0
"CW",1,"5C","1,000,000",65,70,0,1000001,0,0
"CW",1,"5C","1,000,000",70,75,0,1000001,0,0
"CW",1,"5C","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"5C","1,000,000",1,2,0,1000001,0,0
"CW",2,"5C","1,000,000",2,3,0,1000001,0,0
"CW",2,"5C","1,000,000",3,4,0,1000001,0,0
"CW",2,"5C","1,000,000",4,5,0,1000001,0,0
"CW",2,"5C","1,000,000",5,10,0,1000001,0,0
"CW",2,"5C","1,000,000",10,15,0,1000001,0,0
"CW",2,"5C","1,000,000",15,20,0,1000001,0,0
"CW",2,"5C","1,000,000",20,25,0,1000001,0,0
"CW",2,"5C","1,000,000",25,30,0,1000001,0,0
"CW",2,"5C","1,000,000",30,35,0,1000001,0,0
"CW",2,"5C","1,000,000",35,40,0,1000001,0,0
"CW",2,"5C","1,000,000",40,45,0,1000001,0,0
"CW",2,"5C","1,000,000",45,50,0,1000001,0,0
"CW",2,"5C","1,000,000",50,55,0,1000001,0,0
"CW",2,"5C","1,000,000",55,60,0,1000001,0,0
"CW",2,"5C","1,000,000",60,65,0,1000001,0,0
"CW",2,"5C","1,000,000",65,70,0,1000001,0,0
"CW",2,"5C","1,000,000",70,75,0,1000001,0,0
"CW",2,"5C","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"5C","1,000,000",1,2,0,1000001,0,0
"CW",3,"5C","1,000,000",2,3,0,1000001,0,0
"CW",3,"5C","1,000,000",3,4,0,1000001,0,0
"CW",3,"5C","1,000,000",4,5,0,1000001,0,0
"CW",3,"5C","1,000,000",5,10,0,1000001,0,0
"CW",3,"5C","1,000,000",10,15,0,1000001,0,0
"CW",3,"5C","1,000,000",15,20,0,1000001,0,0
"CW",3,"5C","1,000,000",20,25,0,1000001,0,0
"CW",3,"5C","1,000,000",25,30,0,1000001,0,0
"CW",3,"5C","1,000,000",30,35,0,1000001,0,0
"CW",3,"5C","1,000,000",35,40,0,1000001,0,0
"CW",3,"5C","1,000,000",40,45,0,1000001,0,0
"CW",3,"5C","1,000,000",45,50,0,1000001,0,0
"CW",3,"5C","1,000,000",50,55,0,1000001,0,0
"CW",3,"5C","1,000,000",55,60,0,1000001,0,0
"CW",3,"5C","1,000,000",60,65,0,1000001,0,0
"CW",3,"5C","1,000,000",65,70,0,1000001,0,0
"CW",3,"5C","1,000,000",70,75,0,1000001,0,0
"CW",3,"5C","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"5AA","1,000,000",1,2,0,1000001,0,0
"CW",1,"5AA","1,000,000",2,3,0,1000001,0,0
"CW",1,"5AA","1,000,000",3,4,0,1000001,0,0
"CW",1,"5AA","1,000,000",4,5,0,1000001,0,0
"CW",1,"5AA","1,000,000",5,10,0,1000001,0,0
"CW",1,"5AA","1,000,000",10,15,0,1000001,0,0
"CW",1,"5AA","1,000,000",15,20,0,1000001,0,0
"CW",1,"5AA","1,000,000",20,25,0,1000001,0,0
"CW",1,"5AA","1,000,000",25,30,0,1000001,0,0
"CW",1,"5AA","1,000,000",30,35,0,1000001,0,0
"CW",1,"5AA","1,000,000",35,40,0,1000001,0,0
"CW",1,"5AA","1,000,000",40,45,0,1000001,0,0
"CW",1,"5AA","1,000,000",45,50,0,1000001,0,0
"CW",1,"5AA","1,000,000",50,55,0,1000001,0,0
"CW",1,"5AA","1,000,000",55,60,0,1000001,0,0
"CW",1,"5AA","1,000,000",60,65,0,1000001,0,0
"CW",1,"5AA","1,000,000",65,70,0,1000001,0,0
"CW",1,"5AA","1,000,000",70,75,0,1000001,0,0
"CW",1,"5AA","1,000,000",75,2147483647,0,1000001,0,0
"CW",2,"5AA","1,000,000",1,2,0,1000001,0,0
"CW",2,"5AA","1,000,000",2,3,0,1000001,0,0
"CW",2,"5AA","1,000,000",3,4,0,1000001,0,0
"CW",2,"5AA","1,000,000",4,5,0,1000001,0,0
"CW",2,"5AA","1,000,000",5,10,0,1000001,0,0
"CW",2,"5AA","1,000,000",10,15,0,1000001,0,0
"CW",2,"5AA","1,000,000",15,20,0,1000001,0,0
"CW",2,"5AA","1,000,000",20,25,0,1000001,0,0
"CW",2,"5AA","1,000,000",25,30,0,1000001,0,0
"CW",2,"5AA","1,000,000",30,35,0,1000001,0,0
"CW",2,"5AA","1,000,000",35,40,0,1000001,0,0
"CW",2,"5AA","1,000,000",40,45,0,1000001,0,0
"CW",2,"5AA","1,000,000",45,50,0,1000001,0,0
"CW",2,"5AA","1,000,000",50,55,0,1000001,0,0
"CW",2,"5AA","1,000,000",55,60,0,1000001,0,0
"CW",2,"5AA","1,000,000",60,65,0,1000001,0,0
"CW",2,"5AA","1,000,000",65,70,0,1000001,0,0
"CW",2,"5AA","1,000,000",70,75,0,1000001,0,0
"CW",2,"5AA","1,000,000",75,2147483647,0,1000001,0,0
"CW",3,"5AA","1,000,000",1,2,0,1000001,0,0
"CW",3,"5AA","1,000,000",2,3,0,1000001,0,0
"CW",3,"5AA","1,000,000",3,4,0,1000001,0,0
"CW",3,"5AA","1,000,000",4,5,0,1000001,0,0
"CW",3,"5AA","1,000,000",5,10,0,1000001,0,0
"CW",3,"5AA","1,000,000",10,15,0,1000001,0,0
"CW",3,"5AA","1,000,000",15,20,0,1000001,0,0
"CW",3,"5AA","1,000,000",20,25,0,1000001,0,0
"CW",3,"5AA","1,000,000",25,30,0,1000001,0,0
"CW",3,"5AA","1,000,000",30,35,0,1000001,0,0
"CW",3,"5AA","1,000,000",35,40,0,1000001,0,0
"CW",3,"5AA","1,000,000",40,45,0,1000001,0,0
"CW",3,"5AA","1,000,000",45,50,0,1000001,0,0
"CW",3,"5AA","1,000,000",50,55,0,1000001,0,0
"CW",3,"5AA","1,000,000",55,60,0,1000001,0,0
"CW",3,"5AA","1,000,000",60,65,0,1000001,0,0
"CW",3,"5AA","1,000,000",65,70,0,1000001,0,0
"CW",3,"5AA","1,000,000",70,75,0,1000001,0,0
"CW",3,"5AA","1,000,000",75,2147483647,0,1000001,0,0
"CW",1,"1C","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",1,"1C","1,000,000",2,3,1000001,3500001,0.8,0.8
"CW",1,"1C","1,000,000",3,4,1000001,3500001,0.8,0.8
"CW",1,"1C","1,000,000",4,5,1000001,3500001,0.8,0.784
"CW",1,"1C","1,000,000",5,10,1000001,3500001,0.784,0.784
"CW",1,"1C","1,000,000",10,15,1000001,3500001,0.784,0.779
"CW",1,"1C","1,000,000",15,20,1000001,3500001,0.779,0.772
"CW",1,"1C","1,000,000",20,25,1000001,3500001,0.772,0.771
"CW",1,"1C","1,000,000",25,30,1000001,3500001,0.771,0.771
"CW",1,"1C","1,000,000",30,35,1000001,3500001,0.771,0.775
"CW",1,"1C","1,000,000",35,40,1000001,3500001,0.775,0.78
"CW",1,"1C","1,000,000",40,45,1000001,3500001,0.78,0.788
"CW",1,"1C","1,000,000",45,50,1000001,3500001,0.788,0.798
"CW",1,"1C","1,000,000",50,55,1000001,3500001,0.798,0.813
"CW",1,"1C","1,000,000",55,60,1000001,3500001,0.813,0.827
"CW",1,"1C","1,000,000",60,65,1000001,3500001,0.827,0.832
"CW",1,"1C","1,000,000",65,70,1000001,3500001,0.832,0.848
"CW",1,"1C","1,000,000",70,75,1000001,3500001,0.848,0
"CW",1,"1C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"2A","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",1,"2A","1,000,000",2,3,1000001,3500001,0.8,0.773
"CW",1,"2A","1,000,000",3,4,1000001,3500001,0.773,0.78
"CW",1,"2A","1,000,000",4,5,1000001,3500001,0.78,0.768
"CW",1,"2A","1,000,000",5,10,1000001,3500001,0.768,0.76
"CW",1,"2A","1,000,000",10,15,1000001,3500001,0.76,0.752
"CW",1,"2A","1,000,000",15,20,1000001,3500001,0.752,0.744
"CW",1,"2A","1,000,000",20,25,1000001,3500001,0.744,0.739
"CW",1,"2A","1,000,000",25,30,1000001,3500001,0.739,0.736
"CW",1,"2A","1,000,000",30,35,1000001,3500001,0.736,0.736
"CW",1,"2A","1,000,000",35,40,1000001,3500001,0.736,0.738
"CW",1,"2A","1,000,000",40,45,1000001,3500001,0.738,0.743
"CW",1,"2A","1,000,000",45,50,1000001,3500001,0.743,0.75
"CW",1,"2A","1,000,000",50,55,1000001,3500001,0.75,0.762
"CW",1,"2A","1,000,000",55,60,1000001,3500001,0.762,0.777
"CW",1,"2A","1,000,000",60,65,1000001,3500001,0.777,0.801
"CW",1,"2A","1,000,000",65,70,1000001,3500001,0.801,0.799
"CW",1,"2A","1,000,000",70,75,1000001,3500001,0.799,0
"CW",1,"2A","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"3C","1,000,000",1,2,1000001,3500001,0.88,0.84
"CW",1,"3C","1,000,000",2,3,1000001,3500001,0.84,0.853
"CW",1,"3C","1,000,000",3,4,1000001,3500001,0.853,0.84
"CW",1,"3C","1,000,000",4,5,1000001,3500001,0.84,0.848
"CW",1,"3C","1,000,000",5,10,1000001,3500001,0.848,0.84
"CW",1,"3C","1,000,000",10,15,1000001,3500001,0.84,0.837
"CW",1,"3C","1,000,000",15,20,1000001,3500001,0.837,0.832
"CW",1,"3C","1,000,000",20,25,1000001,3500001,0.832,0.832
"CW",1,"3C","1,000,000",25,30,1000001,3500001,0.832,0.835
"CW",1,"3C","1,000,000",30,35,1000001,3500001,0.835,0.839
"CW",1,"3C","1,000,000",35,40,1000001,3500001,0.839,0.846
"CW",1,"3C","1,000,000",40,45,1000001,3500001,0.846,0.857
"CW",1,"3C","1,000,000",45,50,1000001,3500001,0.857,0.872
