"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"3B","500",20,25,50001,100001,2.28,2.051
"CW",1,"3B","500",20,25,100001,250001,2.416,2.166
"CW",1,"3B","500",20,25,250001,2147483647,2.612,2.323
"CW",1,"3B","500",25,30,0,50001,1.814,1.675
"CW",1,"3B","500",25,30,50001,100001,2.051,1.877
"CW",1,"3B","500",25,30,100001,250001,2.166,1.973
"CW",1,"3B","500",25,30,250001,2147483647,2.323,2.107
"CW",1,"3B","500",30,35,0,50001,1.675,1.566
"CW",1,"3B","500",30,35,50001,100001,1.877,1.742
"CW",1,"3B","500",30,35,100001,250001,1.973,1.824
"CW",1,"3B","500",30,35,250001,2147483647,2.107,1.941
"CW",1,"3B","500",35,40,0,50001,1.566,1.474
"CW",1,"3B","500",35,40,50001,100001,1.742,1.63
"CW",1,"3B","500",35,40,100001,250001,1.824,1.704
"CW",1,"3B","500",35,40,250001,2147483647,1.941,1.804
"CW",1,"3B","500",40,45,0,50001,1.474,1.399
"CW",1,"3B","500",40,45,50001,100001,1.63,1.538
"CW",1,"3B","500",40,45,100001,250001,1.704,1.604
"CW",1,"3B","500",40,45,250001,2147483647,1.804,1.694
"CW",1,"3B","500",45,50,0,50001,1.399,1.334
"CW",1,"3B","500",45,50,50001,100001,1.538,1.461
"CW",1,"3B","500",45,50,100001,250001,1.604,1.52
"CW",1,"3B","500",45,50,250001,2147483647,1.694,1.602
"CW",1,"3B","500",50,55,0,50001,1.334,1.279
"CW",1,"3B","500",50,55,50001,100001,1.461,1.393
"CW",1,"3B","500",50,55,100001,250001,1.52,1.449
"CW",1,"3B","500",50,55,250001,2147483647,1.602,1.523
"CW",1,"3B","500",55,60,0,50001,1.279,1.232
"CW",1,"3B","500",55,60,50001,100001,1.393,1.337
"CW",1,"3B","500",55,60,100001,250001,1.449,1.387
"CW",1,"3B","500",55,60,250001,2147483647,1.523,1.455
"CW",1,"3B","500",60,65,0,50001,1.232,1.191
